"A","B"
14333,14428
14333,14432
14333,14436
14333,14438
14333,14442
14333,14444
14333,14446
14333,14448
14333,14450
14333,21370
14333,21372
14333,21374
14333,21376
14333,21378
14333,21380
14333,21382
14333,21384
14335,14345
14335,14347
14335,14349
14335,14353
14335,14355
14335,14359
14335,14361
14335,14386
14335,14390
14335,14394
14335,14396
14335,14398
14335,14402
14335,14404
14335,14408
14335,14410
14335,14412
14335,14414
14335,14416
14335,14418
14335,14420
14335,14422
14335,14424
14335,14426
14335,14428
14335,14432
14335,14436
14335,14438
14335,14442
14335,14444
14335,14446
14335,14448
14335,14450
14335,21370
14335,21372
14335,21374
14335,21376
14335,21378
14335,21380
14335,21382
14335,21384
14341,14345
14341,14347
14341,14349
14341,14353
14341,14355
14341,14359
14341,14361
14341,14386
14341,14390
14341,14394
14341,14396
14341,14398
14341,14402
14341,14404
14341,14408
14341,14410
14341,14412
14341,14414
14341,14416
14341,14418
14341,14420
14341,14422
14341,14424
14341,14426
14341,14428
14341,14432
14341,14436
14341,14438
14341,14442
14341,14444
14341,14446
14341,14448
14341,14450
14341,21370
14341,21372
14341,21374
14341,21376
14341,21378
14341,21380
14341,21382
14341,21384
14345,14347
14345,14349
14345,14351
14345,14353
14345,14355
14345,14359
14345,14361
14345,14386
14345,14390
14345,14394
14345,14396
14345,14398
14345,14402
14345,14404
14345,14408
14345,14410
14345,14412
14345,14414
14345,14416
14345,14418
14345,14420
14345,14422
14345,14424
14345,14426
14345,14428
14345,14432
14345,14436
14345,14438
14345,14442
14345,14444
14345,14446
14345,14448
14345,14450
14345,14452
14345,14456
14345,14458
14345,14460
14345,14462
14345,14466
14345,14468
14345,14470
14345,14474
14345,21370
14345,21372
14345,21374
14345,21376
14345,21378
14345,21380
14345,21382
14345,21384
14347,14349
14347,14351
14347,14353
14347,14355
14347,14359
14347,14361
14347,14386
14347,14390
14347,14394
14347,14396
14347,14398
14347,14402
14347,14404
14347,14408
14347,14410
14347,14412
14347,14414
14347,14416
14347,14418
14347,14420
14347,14422
14347,14424
14347,14426
14347,14428
14347,14432
14347,14436
14347,14438
14347,14442
14347,14444
14347,14446
14347,14448
14347,14450
14347,14452
14347,14456
14347,14458
14347,14460
14347,14462
14347,14466
14347,14468
14347,14470
14347,14474
14347,21370
14347,21372
14347,21374
14347,21376
14347,21378
14347,21380
14347,21382
14347,21384
14349,14351
14349,14353
14349,14355
14349,14359
14349,14361
14349,14386
14349,14390
14349,14394
14349,14396
14349,14398
14349,14402
14349,14404
14349,14408
14349,14410
14349,14412
14349,14414
14349,14416
14349,14418
14349,14420
14349,14422
14349,14424
14349,14426
14349,14428
14349,14432
14349,14436
14349,14438
14349,14442
14349,14444
14349,14446
14349,14448
14349,14450
14349,14452
14349,14456
14349,14458
14349,14460
14349,14462
14349,14466
14349,14468
14349,14470
14349,14474
14349,21370
14349,21372
14349,21374
14349,21376
14349,21378
14349,21380
14349,21382
14349,21384
14351,14353
14351,14355
14351,14359
14351,14361
14351,14386
14351,14390
14351,14394
14351,14396
14351,14398
14351,14402
14351,14404
14351,14408
14351,14410
14351,14412
14351,14414
14351,14416
14351,14418
14351,14420
14351,14422
14351,14424
14351,14426
14351,14428
14351,14432
14351,14436
14351,14438
14351,14442
14351,14444
14351,14446
14351,14448
14351,14450
14351,21370
14351,21372
14351,21374
14351,21376
14351,21378
14351,21380
14351,21382
14351,21384
14353,14355
14353,14359
14353,14361
14353,14386
14353,14390
14353,14394
14353,14396
14353,14398
14353,14402
14353,14404
14353,14408
14353,14410
14353,14412
14353,14414
14353,14416
14353,14418
14353,14420
14353,14422
14353,14424
14353,14426
14353,14428
14353,14432
14353,14436
14353,14438
14353,14442
14353,14444
14353,14446
14353,14448
14353,14450
14353,14452
14353,14456
14353,14458
14353,14460
14353,14462
14353,14466
14353,14468
14353,14470
14353,14474
14353,21370
14353,21372
14353,21374
14353,21376
14353,21378
14353,21380
14353,21382
14353,21384
14355,14359
14355,14361
14355,14386
14355,14390
14355,14394
14355,14396
14355,14398
14355,14402
14355,14404
14355,14408
14355,14410
14355,14412
14355,14414
14355,14416
14355,14418
14355,14420
14355,14422
14355,14424
14355,14426
14355,14428
14355,14432
14355,14436
14355,14438
14355,14442
14355,14444
14355,14446
14355,14448
14355,14450
14355,14452
14355,14456
14355,14458
14355,14460
14355,14462
14355,14466
14355,14468
14355,14470
14355,14474
14355,21370
14355,21372
14355,21374
14355,21376
14355,21378
14355,21380
14355,21382
14355,21384
14359,14361
14359,14386
14359,14390
14359,14394
14359,14396
14359,14398
14359,14402
14359,14404
14359,14408
14359,14410
14359,14412
14359,14414
14359,14416
14359,14418
14359,14420
14359,14422
14359,14424
14359,14426
14359,14428
14359,14432
14359,14436
14359,14438
14359,14442
14359,14444
14359,14446
14359,14448
14359,14450
14359,14452
14359,14456
14359,14458
14359,14460
14359,14462
14359,14466
14359,14468
14359,14470
14359,14474
14359,21370
14359,21372
14359,21374
14359,21376
14359,21378
14359,21380
14359,21382
14359,21384
14361,14386
14361,14390
14361,14394
14361,14396
14361,14398
14361,14402
14361,14404
14361,14408
14361,14410
14361,14412
14361,14414
14361,14416
14361,14418
14361,14420
14361,14422
14361,14424
14361,14426
14361,14428
14361,14432
14361,14436
14361,14438
14361,14442
14361,14444
14361,14446
14361,14448
14361,14450
14361,14452
14361,14456
14361,14458
14361,14460
14361,14462
14361,14466
14361,14468
14361,14470
14361,14474
14361,21370
14361,21372
14361,21374
14361,21376
14361,21378
14361,21380
14361,21382
14361,21384
14386,14390
14386,14394
14386,14396
14386,14398
14386,14402
14386,14404
14386,14408
14386,14410
14386,14412
14386,14414
14386,14416
14386,14418
14386,14420
14386,14422
14386,14424
14386,14426
14386,14428
14386,14432
14386,14436
14386,14438
14386,14442
14386,14444
14386,14446
14386,14448
14386,14450
14386,14452
14386,14456
14386,14458
14386,14460
14386,14462
14386,14466
14386,14468
14386,14470
14386,14474
14386,21370
14386,21372
14386,21374
14386,21376
14386,21378
14386,21380
14386,21382
14386,21384
14390,14394
14390,14396
14390,14398
14390,14402
14390,14404
14390,14408
14390,14410
14390,14412
14390,14414
14390,14416
14390,14418
14390,14420
14390,14422
14390,14424
14390,14426
14390,14428
14390,14432
14390,14436
14390,14438
14390,14442
14390,14444
14390,14446
14390,14448
14390,14450
14390,14452
14390,14456
14390,14458
14390,14460
14390,14462
14390,14466
14390,14468
14390,14470
14390,14474
14390,21370
14390,21372
14390,21374
14390,21376
14390,21378
14390,21380
14390,21382
14390,21384
14394,14396
14394,14398
14394,14402
14394,14404
14394,14408
14394,14410
14394,14412
14394,14414
14394,14416
14394,14418
14394,14420
14394,14422
14394,14424
14394,14426
14394,14428
14394,14432
14394,14436
14394,14438
14394,14442
14394,14444
14394,14446
14394,14448
14394,14450
14394,14452
14394,14456
14394,14458
14394,14460
14394,14462
14394,14466
14394,14468
14394,14470
14394,14474
14394,21370
14394,21372
14394,21374
14394,21376
14394,21378
14394,21380
14394,21382
14394,21384
14396,14398
14396,14402
14396,14404
14396,14408
14396,14410
14396,14412
14396,14414
14396,14416
14396,14418
14396,14420
14396,14422
14396,14424
14396,14426
14396,14428
14396,14432
14396,14436
14396,14438
14396,14442
14396,14444
14396,14446
14396,14448
14396,14450
14396,14452
14396,14456
14396,14458
14396,14460
14396,14462
14396,14466
14396,14468
14396,14470
14396,14474
14396,21370
14396,21372
14396,21374
14396,21376
14396,21378
14396,21380
14396,21382
14396,21384
14398,14402
14398,14404
14398,14408
14398,14410
14398,14412
14398,14414
14398,14416
14398,14418
14398,14420
14398,14422
14398,14424
14398,14426
14398,14428
14398,14432
14398,14436
14398,14438
14398,14442
14398,14444
14398,14446
14398,14448
14398,14450
14398,14452
14398,14456
14398,14458
14398,14460
14398,14462
14398,14466
14398,14468
14398,14470
14398,14474
14398,21370
14398,21372
14398,21374
14398,21376
14398,21378
14398,21380
14398,21382
14398,21384
14402,14404
14402,14408
14402,14410
14402,14412
14402,14414
14402,14416
14402,14418
14402,14420
14402,14422
14402,14424
14402,14426
14402,14428
14402,14432
14402,14436
14402,14438
14402,14442
14402,14444
14402,14446
14402,14448
14402,14450
14402,14452
14402,14456
14402,14458
14402,14460
14402,14462
14402,14466
14402,14468
14402,14470
14402,14474
14402,21370
14402,21372
14402,21374
14402,21376
14402,21378
14402,21380
14402,21382
14402,21384
14404,14408
14404,14410
14404,14412
14404,14414
14404,14416
14404,14418
14404,14420
14404,14422
14404,14424
14404,14426
14404,14428
14404,14432
14404,14436
14404,14438
14404,14442
14404,14444
14404,14446
14404,14448
14404,14450
14404,14452
14404,14456
14404,14458
14404,14460
14404,14462
14404,14466
14404,14468
14404,14470
14404,14474
14404,21370
14404,21372
14404,21374
14404,21376
14404,21378
14404,21380
14404,21382
14404,21384
14408,14410
14408,14412
14408,14414
14408,14416
14408,14418
14408,14420
14408,14422
14408,14424
14408,14426
14408,14428
14408,14432
14408,14436
14408,14438
14408,14442
14408,14444
14408,14446
14408,14448
14408,14450
14408,14452
14408,14456
14408,14458
14408,14460
14408,14462
14408,14466
14408,14468
14408,14470
14408,14474
14408,21370
14408,21372
14408,21374
14408,21376
14408,21378
14408,21380
14408,21382
14408,21384
14410,14412
14410,14414
14410,14416
14410,14418
14410,14420
14410,14422
14410,14424
14410,14426
14410,14428
14410,14432
14410,14436
14410,14438
14410,14442
14410,14444
14410,14446
14410,14448
14410,14450
14410,14452
14410,14456
14410,14458
14410,14460
14410,14462
14410,14466
14410,14468
14410,14470
14410,14474
14410,21370
14410,21372
14410,21374
14410,21376
14410,21378
14410,21380
14410,21382
14410,21384
14412,14414
14412,14416
14412,14418
14412,14420
14412,14422
14412,14424
14412,14426
14412,14428
14412,14432
14412,14436
14412,14438
14412,14442
14412,14444
14412,14446
14412,14448
14412,14450
14412,14452
14412,14456
14412,14458
14412,14460
14412,14462
14412,14466
14412,14468
14412,14470
14412,14474
14412,21370
14412,21372
14412,21374
14412,21376
14412,21378
14412,21380
14412,21382
14412,21384
14414,14416
14414,14418
14414,14420
14414,14422
14414,14424
14414,14426
14414,14428
14414,14432
14414,14436
14414,14438
14414,14442
14414,14444
14414,14446
14414,14448
14414,14450
14414,14452
14414,14456
14414,14458
14414,14460
14414,14462
14414,14466
14414,14468
14414,14470
14414,14474
14414,21370
14414,21372
14414,21374
14414,21376
14414,21378
14414,21380
14414,21382
14414,21384
14416,14418
14416,14420
14416,14422
14416,14424
14416,14426
14416,14428
14416,14432
14416,14436
14416,14438
14416,14442
14416,14444
14416,14446
14416,14448
14416,14450
14416,14452
14416,14456
14416,14458
14416,14460
14416,14462
14416,14466
14416,14468
14416,14470
14416,14474
14416,21370
14416,21372
14416,21374
14416,21376
14416,21378
14416,21380
14416,21382
14416,21384
14418,14420
14418,14422
14418,14424
14418,14426
14418,14428
14418,14432
14418,14436
14418,14438
14418,14442
14418,14444
14418,14446
14418,14448
14418,14450
14418,14452
14418,14456
14418,14458
14418,14460
14418,14462
14418,14466
14418,14468
14418,14470
14418,14474
14418,21370
14418,21372
14418,21374
14418,21376
14418,21378
14418,21380
14418,21382
14418,21384
14420,14422
14420,14424
14420,14426
14420,14428
14420,14432
14420,14436
14420,14438
14420,14442
14420,14444
14420,14446
14420,14448
14420,14450
14420,14452
14420,14456
14420,14458
14420,14460
14420,14462
14420,14466
14420,14468
14420,14470
14420,14474
14420,21370
14420,21372
14420,21374
14420,21376
14420,21378
14420,21380
14420,21382
14420,21384
14422,14424
14422,14426
14422,14428
14422,14432
14422,14436
14422,14438
14422,14442
14422,14444
14422,14446
14422,14448
14422,14450
14422,14452
14422,14456
14422,14458
14422,14460
14422,14462
14422,14466
14422,14468
14422,14470
14422,14474
14422,21370
14422,21372
14422,21374
14422,21376
14422,21378
14422,21380
14422,21382
14422,21384
14424,14426
14424,14428
14424,14432
14424,14436
14424,14438
14424,14442
14424,14444
14424,14446
14424,14448
14424,14450
14424,14452
14424,14456
14424,14458
14424,14460
14424,14462
14424,14466
14424,14468
14424,14470
14424,14474
14424,21370
14424,21372
14424,21374
14424,21376
14424,21378
14424,21380
14424,21382
14424,21384
14426,14428
14426,14432
14426,14436
14426,14438
14426,14442
14426,14444
14426,14446
14426,14448
14426,14450
14426,14452
14426,14456
14426,14458
14426,14460
14426,14462
14426,14466
14426,14468
14426,14470
14426,14474
14426,21370
14426,21372
14426,21374
14426,21376
14426,21378
14426,21380
14426,21382
14426,21384
14428,14432
14428,14436
14428,14438
14428,14442
14428,14444
14428,14446
14428,14448
14428,14450
14428,14452
14428,14456
14428,14458
14428,14460
14428,14462
14428,14466
14428,14468
14428,14470
14428,14474
14428,21370
14428,21372
14428,21374
14428,21376
14428,21378
14428,21380
14428,21382
14428,21384
14432,14436
14432,14438
14432,14442
14432,14444
14432,14446
14432,14448
14432,14450
14432,14452
14432,14456
14432,14458
14432,14460
14432,14462
14432,14466
14432,14468
14432,14470
14432,14474
14432,21370
14432,21372
14432,21374
14432,21376
14432,21378
14432,21380
14432,21382
14432,21384
14436,14438
14436,14442
14436,14444
14436,14446
14436,14448
14436,14450
14436,14452
14436,14456
14436,14458
14436,14460
14436,14462
14436,14466
14436,14468
14436,14470
14436,14474
14436,21370
14436,21372
14436,21374
14436,21376
14436,21378
14436,21380
14436,21382
14436,21384
14438,14442
14438,14444
14438,14446
14438,14448
14438,14450
14438,14452
14438,14456
14438,14458
14438,14460
14438,14462
14438,14466
14438,14468
14438,14470
14438,14474
14438,21370
14438,21372
14438,21374
14438,21376
14438,21378
14438,21380
14438,21382
14438,21384
14442,14444
14442,14446
14442,14448
14442,14450
14442,14452
14442,14456
14442,14458
14442,14460
14442,14462
14442,14466
14442,14468
14442,14470
14442,14474
14442,21370
14442,21372
14442,21374
14442,21376
14442,21378
14442,21380
14442,21382
14442,21384
14444,14446
14444,14448
14444,14450
14444,14452
14444,14456
14444,14458
14444,14460
14444,14462
14444,14466
14444,14468
14444,14470
14444,14474
14444,21370
14444,21372
14444,21374
14444,21376
14444,21378
14444,21380
14444,21382
14444,21384
14446,14448
14446,14450
14446,14452
14446,14456
14446,14458
14446,14460
14446,14462
14446,14466
14446,14468
14446,14470
14446,14474
14446,21370
14446,21372
14446,21374
14446,21376
14446,21378
14446,21380
14446,21382
14446,21384
14448,14450
14448,14452
14448,14456
14448,14458
14448,14460
14448,14462
14448,14466
14448,14468
14448,14470
14448,14474
14448,21370
14448,21372
14448,21374
14448,21376
14448,21378
14448,21380
14448,21382
14448,21384
14450,14452
14450,14456
14450,14458
14450,14460
14450,14462
14450,14466
14450,14468
14450,14470
14450,14474
14450,21370
14450,21372
14450,21374
14450,21376
14450,21378
14450,21380
14450,21382
14450,21384
14452,21370
14452,21372
14452,21374
14452,21376
14452,21378
14452,21380
14452,21382
14452,21384
14456,21370
14456,21372
14456,21374
14456,21376
14456,21378
14456,21380
14456,21382
14456,21384
14458,21370
14458,21372
14458,21374
14458,21376
14458,21378
14458,21380
14458,21382
14458,21384
14460,21370
14460,21372
14460,21374
14460,21376
14460,21378
14460,21380
14460,21382
14460,21384
14462,21370
14462,21372
14462,21374
14462,21376
14462,21378
14462,21380
14462,21382
14462,21384
14466,21370
14466,21372
14466,21374
14466,21376
14466,21378
14466,21380
14466,21382
14466,21384
14468,21370
14468,21372
14468,21374
14468,21376
14468,21378
14468,21380
14468,21382
14468,21384
14470,21370
14470,21372
14470,21374
14470,21376
14470,21378
14470,21380
14470,21382
14470,21384
14474,21370
14474,21372
14474,21374
14474,21376
14474,21378
14474,21380
14474,21382
14474,21384
21370,21372
21370,21374
21370,21376
21370,21378
21370,21380
21370,21382
21370,21384
21372,21374
21372,21376
21372,21378
21372,21380
21372,21382
21372,21384
21374,21376
21374,21378
21374,21380
21374,21382
21374,21384
21376,21378
21376,21380
21376,21382
21376,21384
21378,21380
21378,21382
21378,21384
21380,21382
21380,21384
21382,21384
1166,10009
1166,11582
1166,11584
1166,11586
1166,11588
1166,11590
1166,11592
1166,11594
1166,11598
1166,11602
1166,11604
1166,11606
1166,11610
1166,11612
1166,11614
1166,11618
1166,11620
1166,11626
1166,11628
1166,11630
1166,11632
1166,11634
1166,11636
1166,11638
1166,11640
1166,11650
1166,11654
1166,11688
1166,14345
4660,10009
4660,11582
4660,11584
4660,11586
4660,11588
4660,11590
4660,11592
4660,11594
4660,11598
4660,11602
4660,11604
4660,11606
4660,11610
4660,11612
4660,11614
4660,11618
4660,11620
4660,11626
4660,11628
4660,11630
4660,11632
4660,11634
4660,11636
4660,11638
4660,11640
4660,11650
4660,11654
4660,11688
4660,14345
6303,10009
6303,11582
6303,11584
6303,11586
6303,11588
6303,11590
6303,11592
6303,11594
6303,11598
6303,11602
6303,11604
6303,11606
6303,11610
6303,11612
6303,11614
6303,11618
6303,11620
6303,11626
6303,11628
6303,11630
6303,11632
6303,11634
6303,11636
6303,11638
6303,11640
6303,11650
6303,11654
6303,11688
6303,14345
6305,10009
6305,11582
6305,11584
6305,11586
6305,11588
6305,11590
6305,11592
6305,11594
6305,11598
6305,11602
6305,11604
6305,11606
6305,11610
6305,11612
6305,11614
6305,11618
6305,11620
6305,11626
6305,11628
6305,11630
6305,11632
6305,11634
6305,11636
6305,11638
6305,11640
6305,11650
6305,11654
6305,11688
6305,14345
6847,10009
6847,11582
6847,11584
6847,11586
6847,11588
6847,11590
6847,11592
6847,11594
6847,11598
6847,11602
